exchange,timestamp,market,observed_entry_price,alpha_score,reason_group,status,window_start,deadline,max_high,min_low,time_stop_exit,mfe_net_pct,mae_net_pct,time_stop_net_pct,reason
upbit,2026-09-07T00:13:47+09:00,KRW-PROM,7545.0,49,거래량 부족,COMPLETE,2026-09-07T00:15:00+09:00,2026-09-07T01:43:47+09:00,7750.0,7510.0,7425.0,2.4298,-0.7422,-1.8656,"1차 퀀트 관망 대기: 하드게이트 통과, 알파스코어 49점, MA5 <= MA20, RSI 55.9, %B 0.50, 저점거리 1.14%, 최근고점대비 2.05%, 반등확인 통과, 이격 안정, 1H 7540.0 >= EMA20 7265.5 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=0.30, 양봉=통과, RSI=통과, 1H MTF=통과"
upbit,2026-09-07T00:13:47+09:00,KRW-QUID,92.4,69,상위 추세 미달,COMPLETE,2026-09-07T00:15:00+09:00,2026-09-07T01:43:47+09:00,92.8,91.8,92.6,0.1521,-0.9271,-0.0638,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 69점, MA5 <= MA20, RSI 47.2, %B 0.52, 저점거리 0.65%, 최근고점대비 0.43%, 반등확인 통과, 이격 안정, 1H 92.1 < EMA20 92.5 (기준 0.998)"
upbit,2026-09-07T00:13:48+09:00,KRW-WLD,556.0,29,하드 게이트,COMPLETE,2026-09-07T00:15:00+09:00,2026-09-07T01:43:48+09:00,562.0,553.0,561.0,0.7965,-0.8177,0.6172,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 29점, MA5 <= MA20, RSI 33.3, %B 0.14, 저점거리 0.72%, 최근고점대비 2.52%, 반등확인 통과, 이격 안정, 1H 557.0 >= EMA20 552.6 (기준 0.998)"
upbit,2026-09-07T00:13:49+09:00,KRW-JTO,605.0,34,RSI 범위 이탈,COMPLETE,2026-09-07T00:15:00+09:00,2026-09-07T01:43:49+09:00,635.0,607.0,620.0,4.6652,0.05,2.1928,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 34점, MA5 <= MA20, RSI 23.9, %B 0.18, 저점거리 0.50%, 최근고점대비 3.97%, 반등확인 통과, 이격 안정, 1H 607.0 >= EMA20 597.8 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=0.21, 양봉=통과, RSI=차단, 1H MTF=통과"
upbit,2026-09-07T00:18:36+09:00,KRW-FLOCK,97.2,22,RSI 범위 이탈,COMPLETE,2026-09-07T00:20:00+09:00,2026-09-07T01:48:36+09:00,101.0,96.9,98.3,3.6189,-0.5874,0.8489,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 22점, MA5 <= MA20, RSI 31.5, %B 0.02, 저점거리 2.42%, 최근고점대비 7.00%, 반등확인 차단, 이격 안정, 1H 99.5 >= EMA20 95.7 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=1.03, 양봉=차단, RSI=차단, 1H MTF=통과"
upbit,2026-09-07T00:18:37+09:00,KRW-JUP,363.0,37,RSI 범위 이탈,COMPLETE,2026-09-07T00:20:00+09:00,2026-09-07T01:48:37+09:00,370.0,359.0,367.0,1.6434,-1.3785,0.8192,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 37점, MA5 <= MA20, RSI 41.9, %B 0.42, 저점거리 2.54%, 최근고점대비 1.93%, 반등확인 통과, 이격 안정, 1H 364.0 >= EMA20 335.2 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=0.35, 양봉=통과, RSI=차단, 1H MTF=통과"
upbit,2026-09-07T00:18:38+09:00,KRW-NEAR,3238.0,29,RSI 범위 이탈,COMPLETE,2026-09-07T00:20:00+09:00,2026-09-07T01:48:38+09:00,3336.0,3200.0,3310.0,2.7385,-1.4499,1.9378,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 29점, MA5 <= MA20, RSI 25.5, %B 0.14, 저점거리 0.59%, 최근고점대비 3.06%, 반등확인 통과, 이격 안정, 1H 3278.0 >= EMA20 3142.2 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=0.38, 양봉=통과, RSI=차단, 1H MTF=통과"
upbit,2026-09-07T00:18:40+09:00,KRW-ZAMA,78.8,29,RSI 범위 이탈,COMPLETE,2026-09-07T00:20:00+09:00,2026-09-07T01:48:40+09:00,80.8,77.1,77.4,2.2514,-2.4309,-2.0513,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 29점, MA5 <= MA20, RSI 19.4, %B 0.08, 저점거리 0.25%, 최근고점대비 8.88%, 반등확인 차단, 이격 안정, 1H 80.8 >= EMA20 75.5 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=0.14, 양봉=차단, RSI=차단, 1H MTF=통과"
upbit,2026-09-07T00:18:41+09:00,KRW-ORCA,1919.0,29,RSI 범위 이탈,COMPLETE,2026-09-07T00:20:00+09:00,2026-09-07T01:48:41+09:00,2004.0,1931.0,1931.0,4.1374,0.344,0.344,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 29점, MA5 <= MA20, RSI 35.9, %B 0.32, 저점거리 1.48%, 최근고점대비 0.99%, 반등확인 통과, 이격 안정, 1H 1934.0 >= EMA20 1855.8 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=0.07, 양봉=통과, RSI=차단, 1H MTF=통과"
upbit,2026-09-07T00:18:42+09:00,KRW-PROM,7615.0,59,거래량 부족,COMPLETE,2026-09-07T00:20:00+09:00,2026-09-07T01:48:42+09:00,7750.0,7415.0,7445.0,1.4883,-2.8987,-2.5058,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 59점, MA5 > MA20, RSI 59.8, %B 0.93, 저점거리 2.08%, 최근고점대비 1.12%, 반등확인 통과, 이격 안정, 1H 7540.0 >= EMA20 7265.5 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=통과, 거래량배수=0.98, 양봉=통과, RSI=통과, 1H MTF=통과"
upbit,2026-09-07T00:18:43+09:00,KRW-ONDO,508.0,32,상위 추세 미달,COMPLETE,2026-09-07T00:20:00+09:00,2026-09-07T01:48:43+09:00,516.0,509.0,516.0,1.2908,-0.0833,1.2908,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 32점, MA5 <= MA20, RSI 18.8, %B 0.11, 저점거리 0.40%, 최근고점대비 1.57%, 반등확인 차단, 이격 안정, 1H 510.0 < EMA20 511.2 (기준 0.998)"
upbit,2026-09-07T00:18:44+09:00,KRW-ENS,8200.0,24,상위 추세 미달,COMPLETE,2026-09-07T00:20:00+09:00,2026-09-07T01:48:44+09:00,8605.0,8180.0,8485.0,4.6456,-0.5228,3.1863,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 24점, MA5 <= MA20, RSI 25.8, %B 0.34, 저점거리 1.36%, 최근고점대비 1.28%, 반등확인 통과, 이격 안정, 1H 8190.0 < EMA20 8249.7 (기준 0.998)"
upbit,2026-09-07T00:18:45+09:00,KRW-LINK,16550.0,24,하드 게이트,COMPLETE,2026-09-07T00:20:00+09:00,2026-09-07T01:48:45+09:00,16880.0,16580.0,16850.0,1.7088,-0.0988,1.528,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 24점, MA5 <= MA20, RSI 22.2, %B 0.16, 저점거리 0.30%, 최근고점대비 1.57%, 반등확인 통과, 이격 안정, 1H 16600.0 >= EMA20 16616.8 (기준 0.998)"
upbit,2026-09-07T00:18:46+09:00,KRW-WLD,557.0,42,하드 게이트,COMPLETE,2026-09-07T00:20:00+09:00,2026-09-07T01:48:46+09:00,562.0,553.0,561.0,0.6155,-0.9957,0.4365,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 42점, MA5 <= MA20, RSI 29.0, %B 0.22, 저점거리 0.91%, 최근고점대비 2.33%, 반등확인 통과, 이격 안정, 1H 557.0 >= EMA20 552.6 (기준 0.998)"
upbit,2026-09-07T00:23:50+09:00,KRW-FLOCK,97.9,22,RSI 범위 이탈,COMPLETE,2026-09-07T00:25:00+09:00,2026-09-07T01:53:50+09:00,101.0,96.9,98.1,2.878,-1.2982,-0.0759,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 22점, MA5 <= MA20, RSI 23.9, %B 0.15, 저점거리 3.16%, 최근고점대비 5.21%, 반등확인 통과, 이격 안정, 1H 99.5 >= EMA20 95.7 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=0.73, 양봉=통과, RSI=차단, 1H MTF=통과"
